1.576128508318151712e+09 2.068832874298095703e+00 1.090122103691101074e+00 -1.690947413444519043e+00 2.575547900050878525e-03 -7.065990567207336426e-01 8.767741732299327850e-03 -7.075551152229309082e-01
1.576128508326806784e+09 2.068125486373901367e+00 1.087001562118530273e+00 -1.690788745880126953e+00 2.619254868477582932e-03 -7.072269916534423828e-01 2.452380210161209106e-02 -7.065563201904296875e-01
1.576128508334751606e+09 2.068076372146606445e+00 1.086875915527343750e+00 -1.690859436988830566e+00 1.772084156982600689e-03 -7.070918083190917969e-01 2.479496225714683533e-02 -7.066847085952758789e-01
1.576128508342850208e+09 2.068787336349487305e+00 1.088109731674194336e+00 -1.690851449966430664e+00 5.382928793551400304e-05 -7.050728201866149902e-01 1.926837116479873657e-02 -7.088731527328491211e-01
1.576128508350856781e+09 2.068740367889404297e+00 1.088121175765991211e+00 -1.690987110137939453e+00 -8.981728751678019762e-05 -7.052490115165710449e-01 1.897779479622840881e-02 -7.087057232856750488e-01
1.576128508359576225e+09 2.068686246871948242e+00 1.088089108467102051e+00 -1.691123366355895996e+00 -2.477641974110156298e-04 -7.054520249366760254e-01 1.892693340778350830e-02 -7.085049748420715332e-01
1.576128508368081570e+09 2.068654060363769531e+00 1.088057518005371094e+00 -1.691315889358520508e+00 -6.068599759601056576e-04 -7.057285308837890625e-01 1.898606866598129272e-02 -7.082276940345764160e-01
1.576128508376317739e+09 2.068413257598876953e+00 1.088228106498718262e+00 -1.691814899444580078e+00 -1.115697203204035759e-03 -7.071133255958557129e-01 1.788166351616382599e-02 -7.068732976913452148e-01
1.576128508384552956e+09 2.068230867385864258e+00 1.086745858192443848e+00 -1.691790819168090820e+00 -1.130524324253201485e-03 -7.072001099586486816e-01 2.538601681590080261e-02 -7.065567374229431152e-01
1.576128508393458843e+09 2.068395853042602539e+00 1.086593270301818848e+00 -1.692069172859191895e+00 -1.573336427100002766e-03 -7.076452970504760742e-01 2.717980928719043732e-02 -7.060431241989135742e-01
1.576128508401431799e+09 2.068004369735717773e+00 1.086504697799682617e+00 -1.692159652709960938e+00 -3.604640485718846321e-03 -7.079439759254455566e-01 2.766505628824234009e-02 -7.057173252105712891e-01
1.576128508409533262e+09 2.068201065063476562e+00 1.086329221725463867e+00 -1.692434668540954590e+00 -4.329797346144914627e-03 -7.083682417869567871e-01 2.973753586411476135e-02 -7.052030563354492188e-01
1.576128508418507099e+09 2.068604230880737305e+00 1.087580561637878418e+00 -1.692633867263793945e+00 -4.966280888766050339e-03 -7.080495357513427734e-01 2.306797541677951813e-02 -7.057684063911437988e-01
1.576128508426700592e+09 2.068814277648925781e+00 1.086094856262207031e+00 -1.692855715751647949e+00 -4.205061122775077820e-03 -7.080752253532409668e-01 2.924856916069984436e-02 -7.055184841156005859e-01
1.576128508434657097e+09 2.068811416625976562e+00 1.086082816123962402e+00 -1.693104028701782227e+00 -5.556625314056873322e-03 -7.084654569625854492e-01 2.957476861774921417e-02 -7.051036953926086426e-01
1.576128508443818569e+09 2.069215059280395508e+00 1.087035417556762695e+00 -1.693136692047119141e+00 -5.640318617224693298e-03 -7.076749205589294434e-01 2.480889111757278442e-02 -7.060800194740295410e-01
1.576128508451133490e+09 2.069313764572143555e+00 1.086858391761779785e+00 -1.693306088447570801e+00 -5.206616129726171494e-03 -7.076995372772216797e-01 2.540014125406742096e-02 -7.060376405715942383e-01
1.576128508460254669e+09 2.069007396697998047e+00 1.085500121116638184e+00 -1.693531632423400879e+00 -4.868524149060249329e-03 -7.086337208747863770e-01 3.216655179858207703e-02 -7.048262357711791992e-01
1.576128508467770338e+09 2.069119930267333984e+00 1.085365056991577148e+00 -1.693682074546813965e+00 -3.646886674687266350e-03 -7.086766362190246582e-01 3.271214663982391357e-02 -7.047652006149291992e-01
1.576128508476765156e+09 2.069249391555786133e+00 1.085212230682373047e+00 -1.693814873695373535e+00 -3.578284988179802895e-03 -7.086350321769714355e-01 3.335609659552574158e-02 -7.047773003578186035e-01
1.576128508484643936e+09 2.069439411163330078e+00 1.085102558135986328e+00 -1.693815708160400391e+00 -2.462830161675810814e-03 -7.076402306556701660e-01 3.377543762326240540e-02 -7.057608962059020996e-01
1.576128508492650032e+09 2.069602251052856445e+00 1.084871649742126465e+00 -1.693905949592590332e+00 -2.403722843155264854e-03 -7.073591947555541992e-01 3.518522903323173523e-02 -7.059739232063293457e-01
1.576128508500830173e+09 2.069857358932495117e+00 1.084898471832275391e+00 -1.693977952003479004e+00 -2.512682694941759109e-03 -7.070459127426147461e-01 3.590277954936027527e-02 -7.062512040138244629e-01
1.576128508509936333e+09 2.069925308227539062e+00 1.084717035293579102e+00 -1.693950653076171875e+00 -2.843978349119424820e-03 -7.066695690155029297e-01 3.588736057281494141e-02 -7.066273093223571777e-01
1.576128508518097162e+09 2.070050954818725586e+00 1.084728002548217773e+00 -1.693969011306762695e+00 -3.136018058285117149e-03 -7.064810991287231445e-01 3.507590293884277344e-02 -7.068552374839782715e-01
1.576128508526379585e+09 2.070676803588867188e+00 1.086244583129882812e+00 -1.693881034851074219e+00 -4.004672635346651077e-03 -7.052891254425048828e-01 2.747012861073017120e-02 -7.083760499954223633e-01
1.576128508534693003e+09 2.070364713668823242e+00 1.085832118988037109e+00 -1.694357752799987793e+00 -5.491910502314567566e-03 -7.073575854301452637e-01 2.963646687567234039e-02 -7.062129378318786621e-01
1.576128508542789221e+09 2.070415973663330078e+00 1.086015582084655762e+00 -1.694372296333312988e+00 -5.293692927807569504e-03 -7.072420716285705566e-01 2.872950397431850433e-02 -7.063676714897155762e-01
1.576128508551640987e+09 2.070683479309082031e+00 1.086462497711181641e+00 -1.694098472595214844e+00 -5.040175281465053558e-03 -7.061795592308044434e-01 2.633105590939521790e-02 -7.075251340866088867e-01
1.576128508559738159e+09 2.070366621017456055e+00 1.086639523506164551e+00 -1.694391012191772461e+00 -5.377773195505142212e-03 -7.073245048522949219e-01 2.556860260665416718e-02 -7.064059376716613770e-01
