1.576131464800606012e+09 2.153625249862670898e+00 9.905437827110290527e-01 -1.683655500411987305e+00 8.278656750917434692e-03 -6.482562422752380371e-01 -9.555472992360591888e-03 -7.613173127174377441e-01
1.576131464808602810e+09 2.153763294219970703e+00 9.893801212310791016e-01 -1.683710932731628418e+00 5.728866904973983765e-03 -6.470204591751098633e-01 -2.015060046687722206e-03 -7.624484896659851074e-01
1.576131464817614794e+09 2.152073621749877930e+00 9.886095523834228516e-01 -1.683976411819458008e+00 6.203148514032363892e-03 -6.495317816734313965e-01 1.931796781718730927e-03 -7.603067755699157715e-01
1.576131464825683117e+09 2.150778532028198242e+00 9.903987646102905273e-01 -1.683456420898437500e+00 7.897338829934597015e-03 -6.482122540473937988e-01 -8.251023478806018829e-03 -7.613740563392639160e-01
1.576131464833664656e+09 2.150462150573730469e+00 9.906423687934875488e-01 -1.683096289634704590e+00 7.666939869523048401e-03 -6.461149454116821289e-01 -9.300923906266689301e-03 -7.631450295448303223e-01
1.576131464842515230e+09 2.148868560791015625e+00 9.900522232055664062e-01 -1.683437705039978027e+00 8.293827995657920837e-03 -6.484183073043823242e-01 -6.820647045969963074e-03 -7.612085938453674316e-01
1.576131464850623131e+09 2.148506641387939453e+00 9.901626110076904297e-01 -1.683053255081176758e+00 7.611122447997331619e-03 -6.463569998741149902e-01 -6.403463892638683319e-03 -7.629703283309936523e-01
1.576131464858595371e+09 2.146802663803100586e+00 9.896585941314697266e-01 -1.683362603187561035e+00 8.190975524485111237e-03 -6.486507654190063477e-01 -4.330206196755170822e-03 -7.610298395156860352e-01
1.576131464867663145e+09 2.146214962005615234e+00 9.916125535964965820e-01 -1.683142781257629395e+00 5.364215932786464691e-03 -6.468692421913146973e-01 -1.231096778064966202e-02 -7.624827027320861816e-01
1.576131464875603199e+09 2.144481658935546875e+00 9.902100563049316406e-01 -1.683387637138366699e+00 8.597940206527709961e-03 -6.495857834815979004e-01 -7.562638726085424423e-03 -7.602021098136901855e-01
1.576131464883552313e+09 2.143867015838623047e+00 9.921426773071289062e-01 -1.683264136314392090e+00 4.948043264448642731e-03 -6.481583118438720703e-01 -1.567355357110500336e-02 -7.613282799720764160e-01
1.576131464892655134e+09 2.142996549606323242e+00 9.907783865928649902e-01 -1.683731555938720703e+00 2.668034052476286888e-03 -6.501033306121826172e-01 -8.079142309725284576e-03 -7.597982287406921387e-01
1.576131464900663614e+09 2.141894340515136719e+00 9.906711578369140625e-01 -1.683446884155273438e+00 3.273954614996910095e-03 -6.491576433181762695e-01 -7.094449829310178757e-03 -7.606137990951538086e-01
1.576131464909020424e+09 2.140676498413085938e+00 9.892934560775756836e-01 -1.683265209197998047e+00 6.076888646930456161e-03 -6.490021944046020508e-01 -1.273251953534781933e-03 -7.607612013816833496e-01
1.576131464917271614e+09 2.138746261596679688e+00 9.885722994804382324e-01 -1.683500170707702637e+00 6.641390267759561539e-03 -6.511080861091613770e-01 2.114810980856418610e-03 -7.589530348777770996e-01
1.576131464925398350e+09 2.137365579605102539e+00 9.886455535888671875e-01 -1.683472275733947754e+00 6.612663622945547104e-03 -6.515155434608459473e-01 1.882007461972534657e-03 -7.586042284965515137e-01
1.576131464933678627e+09 2.136651515960693359e+00 9.893029332160949707e-01 -1.683207631111145020e+00 5.780411418527364731e-03 -6.503637433052062988e-01 -1.140132080763578415e-03 -7.596001625061035156e-01
1.576131464942794323e+09 2.134588003158569336e+00 9.885171651840209961e-01 -1.683456778526306152e+00 7.052748464047908783e-03 -6.526361703872680664e-01 2.413495676591992378e-03 -7.576349377632141113e-01
1.576131464950772524e+09 2.133194684982299805e+00 9.881188869476318359e-01 -1.683512210845947266e+00 6.630717311054468155e-03 -6.530666351318359375e-01 4.977308213710784912e-03 -7.572551369667053223e-01
1.576131464958797932e+09 2.132364511489868164e+00 9.906835556030273438e-01 -1.683470606803894043e+00 2.819659886881709099e-03 -6.521072387695312500e-01 -6.964351516216993332e-03 -7.580896019935607910e-01
1.576131464967834711e+09 2.131160736083984375e+00 9.908873438835144043e-01 -1.683361649513244629e+00 2.712736371904611588e-03 -6.516729593276977539e-01 -8.350523188710212708e-03 -7.584493756294250488e-01
1.576131464975892782e+09 2.129714965820312500e+00 9.907485246658325195e-01 -1.683256030082702637e+00 2.827281598001718521e-03 -6.516374349594116211e-01 -7.575087249279022217e-03 -7.584875226020812988e-01
1.576131464984043121e+09 2.127635478973388672e+00 9.887281060218811035e-01 -1.683332920074462891e+00 6.132300943136215210e-03 -6.536393761634826660e-01 1.617259928025305271e-03 -7.567796111106872559e-01
1.576131464992223263e+09 2.126353740692138672e+00 9.886966943740844727e-01 -1.682952761650085449e+00 7.421286776661872864e-03 -6.516382694244384766e-01 1.436576945707201958e-03 -7.584922313690185547e-01
1.576131465000228405e+09 2.125295639038085938e+00 9.881173968315124512e-01 -1.683057069778442383e+00 3.302857046946883202e-03 -6.518110036849975586e-01 8.079446852207183838e-03 -7.583312392234802246e-01
1.576131465010260105e+09 2.123387336730957031e+00 9.884973168373107910e-01 -1.683061718940734863e+00 7.028919178992509842e-03 -6.530314683914184570e-01 2.503200201317667961e-03 -7.572940587997436523e-01
1.576131465018155813e+09 2.122052907943725586e+00 9.874951243400573730e-01 -1.682943820953369141e+00 6.726643536239862442e-03 -6.528862118721008301e-01 1.025801617652177811e-02 -7.573567628860473633e-01
1.576131465025134325e+09 2.121436595916748047e+00 9.914033412933349609e-01 -1.682349324226379395e+00 1.736405189149081707e-03 -6.501806378364562988e-01 -8.604522794485092163e-03 -7.597289085388183594e-01
