0.01566	161661584	0.37745 0.01748 -0.02535	0.37604 0.03278 -0.02838	0.99671	0.00970	-0.08047	-0.04895	0.86339	-0.50216	0.06461	0.50444	0.86103
0.01097	161661600	0.33318 0.02227 -0.02244	0.33266 0.02055 -0.03326	0.99672	0.00972	-0.08035	-0.04902	0.86248	-0.50371	0.06441	0.50600	0.86013
0.02272	161661616	0.28857 0.01802 -0.02185	0.28380 0.00713 -0.04121	0.99673	0.00982	-0.08029	-0.04921	0.86145	-0.50546	0.06420	0.50776	0.85911
0.02289	161661632	0.25980 0.01512 -0.02158	0.27402 0.00406 -0.03571	0.99673	0.00987	-0.08028	-0.04929	0.86106	-0.50611	0.06414	0.50841	0.85872
0.01201	161661648	0.21314 0.02024 -0.03233	0.21416 0.01016 -0.03877	0.99673	0.00997	-0.08025	-0.04946	0.86030	-0.50739	0.06398	0.50969	0.85798
0.01751	161661664	0.16572 0.02704 -0.04092	0.17566 0.01811 -0.02960	0.99673	0.01002	-0.08023	-0.04951	0.86006	-0.50778	0.06391	0.51009	0.85774
0.02917	161661680	0.11647 0.04868 -0.02655	0.11946 0.05965 0.00032	0.99674	0.01003	-0.08013	-0.04950	0.85986	-0.50813	0.06380	0.51044	0.85755
0.01134	161661696	0.07693 0.05861 -0.00600	0.07854 0.05904 0.00522	0.99675	0.01000	-0.08001	-0.04943	0.85976	-0.50831	0.06370	0.51061	0.85745
0.00226	161661712	0.03833 0.05851 0.00561	0.03946 0.05659 0.00522	0.99675	0.01000	-0.07992	-0.04939	0.85972	-0.50838	0.06363	0.51068	0.85742
0.02634	161661728	0.01460 0.05099 0.01458	0.04068 0.04744 0.01559	0.99676	0.00998	-0.07987	-0.04935	0.85970	-0.50842	0.06359	0.51071	0.85740
0.02883	161661744	0.00977 0.04153 0.02609	0.03761 0.03583 0.03087	0.99676	0.00995	-0.07983	-0.04930	0.85968	-0.50846	0.06356	0.51075	0.85738
0.01905	161661760	0.00296 0.04218 0.03494	0.02051 0.03644 0.03026	0.99677	0.00992	-0.07980	-0.04927	0.85966	-0.50848	0.06355	0.51076	0.85737
0.01090	161661776	-0.00635 0.05347 0.04215	0.00037 0.05843 0.03514	0.99677	0.00989	-0.07975	-0.04921	0.85966	-0.50849	0.06353	0.51077	0.85737
0.01631	161661792	-0.00997 0.06369 0.04477	-0.00331 0.06699 0.03026	0.99678	0.00985	-0.07968	-0.04915	0.85966	-0.50849	0.06349	0.51077	0.85737
0.02553	161661808	0.00102 0.04826 0.04814	0.01440 0.02727 0.04248	0.99678	0.00981	-0.07962	-0.04908	0.85966	-0.50850	0.06346	0.51077	0.85737
0.03206	161661824	0.02323 0.01409 0.05086	0.03702 -0.01486 0.05103	0.99678	0.00977	-0.07962	-0.04905	0.85965	-0.50852	0.06348	0.51079	0.85736
0.01537	161661840	0.03555 -0.01346 0.04398	0.02419 -0.01976 0.03577	0.99678	0.00972	-0.07965	-0.04902	0.85964	-0.50855	0.06352	0.51081	0.85734
0.06682	161661872	0.02750 0.00188 0.02125	-0.01859 0.04866 0.00888	0.99678	0.00971	-0.07963	-0.04900	0.85964	-0.50855	0.06352	0.51081	0.85735
0.06192	161661888	0.00182 0.04681 0.01787	-0.03262 0.09752 0.02660	0.99679	0.00968	-0.07951	-0.04891	0.85966	-0.50851	0.06343	0.51077	0.85738
0.02117	161661904	-0.01012 0.06411 0.02160	-0.02469 0.07004 0.03577	0.99680	0.00964	-0.07939	-0.04881	0.85969	-0.50849	0.06335	0.51073	0.85740
0.03090	161661920	-0.01578 0.05994 0.01764	-0.01369 0.02911 0.01805	0.99680	0.00962	-0.07935	-0.04877	0.85970	-0.50847	0.06333	0.51072	0.85741
0.04327	161661936	-0.01415 0.03964 0.00189	-0.00209 -0.00081 -0.00761	0.99680	0.00961	-0.07935	-0.04877	0.85970	-0.50847	0.06333	0.51072	0.85742
0.03236	161661952	-0.00148 0.02356 -0.01011	0.02113 0.00041 -0.01006	0.99680	0.00962	-0.07935	-0.04877	0.85969	-0.50848	0.06333	0.51072	0.85741
0.00917	161661968	0.00823 0.01349 -0.01762	0.01318 0.00772 -0.01250	0.99680	0.00962	-0.07935	-0.04877	0.85969	-0.50848	0.06332	0.51073	0.85741
0.01892	161661984	0.00509 0.01621 -0.02548	-0.00758 0.02972 -0.02167	0.99680	0.00963	-0.07934	-0.04878	0.85969	-0.50848	0.06331	0.51073	0.85741
0.03867	161662000	-0.00754 0.03655 -0.02438	-0.02652 0.06577 -0.00761	0.99681	0.00964	-0.07930	-0.04877	0.85970	-0.50847	0.06327	0.51071	0.85742
0.03958	161662016	-0.01922 0.06570 -0.01340	-0.03262 0.09508 0.00949	0.99682	0.00964	-0.07915	-0.04868	0.85973	-0.50843	0.06314	0.51066	0.85746
0.01947	161662032	-0.02223 0.06395 -0.00275	-0.02591 0.05171 0.01193	0.99683	0.00962	-0.07902	-0.04860	0.85975	-0.50839	0.06305	0.51062	0.85749
0.02212	161662048	-0.02214 0.04680 0.01250	-0.02530 0.02789 0.02354	0.99683	0.00961	-0.07899	-0.04858	0.85976	-0.50838	0.06303	0.51061	0.85750
0.02755	161662064	-0.03007 0.02608 0.03681	-0.04118 0.00772 0.05409	0.99683	0.00957	-0.07898	-0.04854	0.85978	-0.50835	0.06304	0.51057	0.85752
0.01090	161662080	-0.04560 0.03022 0.05510	-0.05219 0.03827 0.05836	0.99684	0.00950	-0.07895	-0.04845	0.85982	-0.50830	0.06306	0.51052	0.85755
0.02702	161662096	-0.06891 0.06381 0.06211	-0.06744 0.08165 0.04187	0.99685	0.00943	-0.07885	-0.04834	0.85987	-0.50822	0.06301	0.51043	0.85761
0.03260	161662112	-0.07987 0.07512 0.06125	-0.06989 0.06882 0.03087	0.99686	0.00938	-0.07870	-0.04821	0.85994	-0.50811	0.06291	0.51031	0.85769
0.04028	161662128	-0.07558 0.05685 0.05476	-0.05463 0.03400 0.02904	0.99687	0.00933	-0.07862	-0.04812	0.86000	-0.50803	0.06287	0.51022	0.85775
0.03336	161662144	-0.06759 0.02930 0.03685	-0.05219 0.01079 0.01376	0.99687	0.00932	-0.07860	-0.04809	0.86002	-0.50799	0.06286	0.51018	0.85777
0.02921	161662160	-0.05763 0.00800 0.00309	-0.04912 0.00528 -0.02472	0.99687	0.00933	-0.07859	-0.04810	0.86005	-0.50794	0.06285	0.51013	0.85780
0.01241	161662176	-0.04373 -0.00393 -0.02492	-0.03752 0.00284 -0.03326	0.99687	0.00936	-0.07859	-0.04811	0.86006	-0.50792	0.06284	0.51011	0.85781
0.02339	161662192	-0.02960 -0.02738 -0.03779	-0.02225 -0.03746 -0.01801	0.99687	0.00938	-0.07860	-0.04814	0.86007	-0.50789	0.06284	0.51009	0.85783
0.03573	161662224	-0.01363 -0.04759 -0.04710	-0.01796 -0.03746 -0.01311	0.99686	0.00940	-0.07863	-0.04817	0.86008	-0.50788	0.06285	0.51007	0.85783
0.03682	161662240	-0.00886 -0.03596 -0.03385	-0.01674 -0.01425 -0.00517	0.99686	0.00940	-0.07864	-0.04818	0.86009	-0.50787	0.06286	0.51007	0.85784
0.03471	161662256	-0.00758 -0.03016 -0.01796	-0.02286 -0.01242 0.00766	0.99686	0.00940	-0.07865	-0.04818	0.86009	-0.50786	0.06287	0.51006	0.85784
0.03385	161662272	-0.01093 -0.03986 0.00537	-0.03140 -0.03319 0.03148	0.99686	0.00938	-0.07867	-0.04817	0.86010	-0.50784	0.06289	0.51004	0.85785
0.03321	161662288	-0.02713 -0.04124 0.03063	-0.05585 -0.02953 0.04248	0.99686	0.00934	-0.07871	-0.04815	0.86013	-0.50779	0.06296	0.50999	0.85788
0.04653	161662304	-0.05909 -0.02075 0.04569	-0.09250 0.00772 0.03026	0.99686	0.00930	-0.07872	-0.04812	0.86018	-0.50771	0.06299	0.50990	0.85793
0.04986	161662320	-0.10502 0.02312 0.05593	-0.13892 0.05476 0.03760	0.99686	0.00925	-0.07864	-0.04802	0.86032	-0.50749	0.06296	0.50968	0.85806
0.01896	161662336	-0.14686 0.05831 0.06323	-0.15602 0.06026 0.04675	0.99688	0.00918	-0.07850	-0.04786	0.86050	-0.50719	0.06289	0.50937	0.85825
0.03250	161662352	-0.18452 0.07566 0.05901	-0.17986 0.05904 0.03148	0.99689	0.00909	-0.07831	-0.04765	0.86077	-0.50675	0.06280	0.50891	0.85853
0.03532	161662368	-0.21899 0.08353 0.05076	-0.20673 0.05965 0.02782	0.99691	0.00903	-0.07807	-0.04744	0.86117	-0.50610	0.06266	0.50824	0.85893
0.02700	161662384	-0.24878 0.10147 0.04059	-0.22627 0.09203 0.02904	0.99693	0.00900	-0.07781	-0.04723	0.86155	-0.50547	0.06249	0.50760	0.85933
0.03363	161662400	-0.28123 0.10512 0.03496	-0.26476 0.07614 0.03943	0.99697	0.00891	-0.07732	-0.04682	0.86219	-0.50441	0.06217	0.50650	0.86000
0.04456	161662416	-0.31050 0.09125 0.02628	-0.29408 0.04988 0.02415	0.99699	0.00888	-0.07707	-0.04659	0.86280	-0.50340	0.06202	0.50547	0.86061
0.02087	161662432	-0.33947 0.07820 0.01760	-0.32890 0.06026 0.01620	0.99701	0.00889	-0.07677	-0.04636	0.86365	-0.50196	0.06184	0.50402	0.86148
0.01117	161662448	-0.37601 0.06811 0.01035	-0.38327 0.06454 0.01805	0.99705	0.00897	-0.07631	-0.04603	0.86492	-0.49979	0.06152	0.50183	0.86278
0.02070	161662464	-0.42513 0.06673 0.00863	-0.44252 0.07370 0.01743	0.99709	0.00906	-0.07579	-0.04567	0.86641	-0.49724	0.06116	0.49925	0.86430
0.02346	161662480	-0.48296 0.06286 0.00506	-0.50299 0.07492 0.00705	0.99713	0.00923	-0.07523	-0.04533	0.86808	-0.49434	0.06074	0.49633	0.86601
0.02932	161662496	-0.55282 0.06137 0.00582	-0.57570 0.07919 0.01010	0.99717	0.00950	-0.07458	-0.04498	0.87024	-0.49058	0.06024	0.49255	0.86820
0.03592	161662512	-0.64446 0.06853 0.00751	-0.67526 0.08592 0.01376	0.99725	0.00991	-0.07351	-0.04435	0.87405	-0.48381	0.05946	0.48574	0.87208
0.02517	161662528	-0.74600 0.08491 -0.00144	-0.76628 0.09874 -0.00700	0.99734	0.01054	-0.07224	-0.04375	0.87842	-0.47589	0.05844	0.47778	0.87653
0.05024	161662560	-0.87421 0.08868 -0.02518	-0.82616 0.07919 -0.03633	0.99742	0.01166	-0.07090	-0.04347	0.88360	-0.46622	0.05721	0.46810	0.88182
0.06086	161662576	-0.90062 0.07375 -0.03668	-0.84264 0.05537 -0.03877	0.99748	0.01305	-0.06983	-0.04353	0.88910	-0.45565	0.05614	0.45754	0.88742
0.07287	161662592	-0.91008 0.05223 -0.04566	-0.84081 0.03033 -0.03999	0.99751	0.01423	-0.06917	-0.04371	0.89372	-0.44649	0.05547	0.44840	0.89211
0.06041	161662608	-0.91720 0.02116 -0.04719	-0.86525 -0.00693 -0.03448	0.99751	0.01565	-0.06888	-0.04417	0.89917	-0.43538	0.05512	0.43733	0.89761
0.02413	161662624	-0.93378 -0.00267 -0.04298	-0.91840 -0.01242 -0.02716	0.99748	0.01706	-0.06886	-0.04469	0.90490	-0.42328	0.05509	0.42530	0.90338
0.02183	161662640	-0.95870 -0.02392 -0.03460	-0.96909 -0.01242 -0.01923	0.99746	0.01847	-0.06879	-0.04512	0.91116	-0.40959	0.05512	0.41165	0.90968
0.04523	161662656	-0.98859 -0.02969 -0.02831	-1.01613 0.00468 -0.01801	0.99746	0.01972	-0.06855	-0.04537	0.91697	-0.39638	0.05504	0.39848	0.91552
0.04279	161662672	-1.02437 -0.03110 -0.02227	-1.05827 -0.00510 -0.01982	0.99745	0.02152	-0.06809	-0.04570	0.92505	-0.37710	0.05488	0.37925	0.92367
0.04172	161662688	-1.06714 -0.02702 -0.00783	-1.09982 -0.00203 -0.00090	0.99744	0.02306	-0.06777	-0.04592	0.93234	-0.35867	0.05491	0.36086	0.93100
0.03787	161662704	-1.12063 -0.02137 0.00415	-1.15480 -0.00510 0.00278	0.99744	0.02447	-0.06728	-0.04589	0.93987	-0.33845	0.05495	0.34067	0.93858
0.03194	161662720	-1.18419 -0.01994 0.01178	-1.21466 -0.01669 0.00278	0.99742	0.02581	-0.06699	-0.04593	0.94663	-0.31905	0.05518	0.32131	0.94537
0.03370	161662736	-1.26576 -0.00920 0.02701	-1.29836 -0.00081 0.02538	0.99742	0.02733	-0.06649	-0.04573	0.95487	-0.29349	0.05547	0.29577	0.95365
0.01719	161662752	-1.35151 0.00877 0.03894	-1.36493 0.01750 0.03270	0.99745	0.02860	-0.06550	-0.04502	0.96323	-0.26488	0.05552	0.26716	0.96205
0.01707	161662768	-1.43276 0.01595 0.04509	-1.42725 0.00163 0.03760	0.99750	0.03013	-0.06397	-0.04402	0.97259	-0.22831	0.05534	0.23055	0.97149
0.06184	161662784	-1.49072 -0.01510 0.05177	-1.46085 -0.06923 0.05103	0.99749	0.03117	-0.06367	-0.04327	0.97913	-0.19858	0.05616	0.20083	0.97802
0.07054	161662800	-1.52492 -0.06988 0.06306	-1.48222 -0.12604 0.06325	0.99739	0.03196	-0.06478	-0.04245	0.98495	-0.16756	0.05844	0.16987	0.98373
0.04614	161662816	-1.55970 -0.13307 0.08015	-1.53537 -0.17186 0.08586	0.99715	0.03274	-0.06805	-0.04096	0.99155	-0.12314	0.06344	0.12557	0.99006
0.02460	161662832	-1.59467 -0.16998 0.09949	-1.57629 -0.15414 0.10356	0.99694	0.03297	-0.07098	-0.03874	0.99592	-0.08150	0.06801	0.08400	0.99414
0.02625	161662848	-1.62687 -0.20215 0.11870	-1.61050 -0.18164 0.11945	0.99671	0.03316	-0.07404	-0.03603	0.99864	-0.03781	0.07268	0.04036	0.99654
0.04618	161662864	-1.63037 -0.22992 0.14615	-1.59218 -0.20546 0.15488	0.99646	0.03271	-0.07745	-0.03280	0.99946	0.00012	0.07741	0.00242	0.99700
0.06654	161662880	-1.59905 -0.24386 0.16791	-1.54269 -0.20851 0.16649	0.99617	0.03157	-0.08163	-0.02817	0.99870	0.04245	0.08286	-0.03999	0.99576
0.07730	161662912	-1.53218 -0.24143 0.16093	-1.49811 -0.18408 0.12189	0.99585	0.03111	-0.08564	-0.02406	0.99633	0.08214	0.08788	-0.07974	0.99294
0.07812	161662928	-1.46955 -0.18727 0.12546	-1.45291 -0.12482 0.08157	0.99551	0.03211	-0.08905	-0.02037	0.99133	0.12981	0.09245	-0.12741	0.98753
0.04448	161662944	-1.41827 -0.14077 0.09516	-1.42664 -0.10466 0.07057	0.99536	0.03327	-0.09038	-0.01849	0.98701	0.15963	0.09451	-0.15721	0.98303
0.03395	161662960	-1.37840 -0.09927 0.06721	-1.41014 -0.09183 0.05775	0.99522	0.03462	-0.09139	-0.01685	0.98194	0.18844	0.09626	-0.18600	0.97783
0.05184	161662976	-1.35152 -0.06067 0.04491	-1.39914 -0.08023 0.05103	0.99506	0.03644	-0.09241	-0.01515	0.97507	0.22138	0.09817	-0.21888	0.97080
0.06502	161662992	-1.33021 -0.02323 0.03245	-1.38142 -0.05151 0.06081	0.99498	0.03788	-0.09264	-0.01372	0.96850	0.24865	0.09914	-0.24613	0.96416
0.08129	161663008	-1.33583 0.02525 0.02462	-1.41014 0.01994 0.05713	0.99502	0.03978	-0.09147	-0.01212	0.95845	0.28500	0.09901	-0.28247	0.95416
0.09907	161663024	-1.37294 0.10030 0.00985	-1.46451 0.13480 0.02538	0.99541	0.04327	-0.08548	-0.01141	0.93941	0.34260	0.09512	-0.34005	0.93559
0.05827	161663040	-1.41230 0.15436 -0.00067	-1.46756 0.14456 0.01498	0.99550	0.04403	-0.08401	-0.01165	0.93577	0.35242	0.09413	-0.34986	0.93207
0.04652	161663056	-1.45121 0.18759 -0.01084	-1.46878 0.14517 -0.00334	0.99576	0.04654	-0.07942	-0.01274	0.92415	0.38183	0.09116	-0.37920	0.92082
0.08011	161663072	-1.46798 0.19423 -0.01688	-1.44006 0.11951 -0.00945	0.99603	0.04988	-0.07375	-0.01441	0.90772	0.41934	0.08786	-0.41661	0.90483
0.08143	161663088	-1.47241 0.18234 -0.02433	-1.42908 0.11340 -0.02533	0.99619	0.05237	-0.06988	-0.01574	0.89478	0.44624	0.08590	-0.44343	0.89219
0.06081	161663104	-1.46580 0.17054 -0.02836	-1.42419 0.12624 -0.03021	0.99634	0.05551	-0.06503	-0.01781	0.87867	0.47711	0.08363	-0.47420	0.87644
0.07421	161663088	-1.47241 0.18234 -0.02433	-1.42419 0.12624 -0.03021	0.99634	0.05551	-0.06503	-0.01781	0.87867	0.47711	0.08363	-0.47420	0.87644
0.06378	161663104	-1.46580 0.17054 -0.02836	-1.41992 0.12624 -0.02777	0.99637	0.05592	-0.06432	-0.01810	0.87630	0.48144	0.08329	-0.47852	0.87412
0.04247	161663120	-1.41065 0.13655 -0.03735	-1.37471 0.13968 -0.01494	0.99651	0.05813	-0.06002	-0.01982	0.86225	0.50609	0.08117	-0.50313	0.86039
0.07342	161663136	-1.33519 0.11459 -0.00637	-1.27940 0.11769 0.04126	0.99673	0.05975	-0.05453	-0.02134	0.84442	0.53526	0.07803	-0.53234	0.84293
0.06020	161663152	-1.22932 0.10023 0.04123	-1.18716 0.12624 0.07545	0.99694	0.05977	-0.05054	-0.02157	0.83049	0.55662	0.07524	-0.55382	0.82923
0.04997	161663168	-1.14498 0.11230 0.07110	-1.15785 0.15984 0.06264	0.99713	0.05950	-0.04690	-0.02193	0.81928	0.57298	0.07252	-0.57031	0.81823
0.08143	161663184	-1.10883 0.13207 0.08669	-1.17679 0.16472 0.05591	0.99735	0.05939	-0.04224	-0.02291	0.80573	0.59185	0.06918	-0.58931	0.80494
0.09847	161663200	-1.12283 0.13777 0.09705	-1.21649 0.13051 0.06752	0.99754	0.05914	-0.03777	-0.02375	0.79098	0.61139	0.06603	-0.60899	0.79043
0.07351	161663216	-1.15043 0.13952 0.11258	-1.21954 0.11829 0.09929	0.99777	0.05804	-0.03321	-0.02384	0.77276	0.63425	0.06248	-0.63204	0.77242
0.02841	161663248	-1.14974 0.13726 0.13059	-1.16762 0.13235 0.10907	0.99794	0.05688	-0.02984	-0.02384	0.75943	0.65016	0.05964	-0.64810	0.75922
0.06373	161663264	-1.09385 0.14556 0.11610	-1.03384 0.15617 0.09746	0.99818	0.05508	-0.02487	-0.02425	0.74198	0.66999	0.05536	-0.66816	0.74196
