1576134868955,0.01675415,0.1986084,10.17189,-0.07467651,0.08126831,0.3018036,-0.013795798,0.031325027,-0.003430698,0.99984795,0.0071205855,-0.017324807,-0.007499106,0.9997584,-0.021878876,0.017164087,0.022004722,0.99962926
1576134868969,0.093322754,0.22970581,10.265213,-0.06794739,0.09043884,0.34516907,-0.01377135,0.03137171,-0.0034285951,0.9998687,0.005169965,-0.016804112,-0.0055300803,0.99978036,-0.02145139,0.016688783,0.021540763,0.99964744
1576134868975,0.112457275,0.22970581,10.210175,-0.066726685,0.09043884,0.34822083,-0.01376206,0.031388987,-0.003426375,0.9998716,0.004856052,-0.016722018,-0.005213431,0.99978334,-0.021391489,0.016613781,0.021475185,0.9996501
1576134868986,0.1603241,0.25842285,10.279572,-0.08566284,0.09288025,0.35739136,-0.013732638,0.031433534,-0.0034192093,0.9998853,0.0032271552,-0.01628998,-0.0035697797,0.99979794,-0.021044493,0.016218048,0.021099502,0.9996646
1576134869001,-0.0143585205,0.3062744,10.365707,-0.13024902,0.06661987,0.36288452,-0.013695733,0.031493798,-0.003404805,0.9998973,0.0011906239,-0.015824357,-0.0015137552,0.9998161,-0.020420546,0.015796416,0.02044169,0.99968517
1576134869019,0.01675415,0.29910278,10.3537445,-0.1828003,-0.036621094,0.35005188,-0.013668859,0.031568397,-0.003378291,0.99989855,-0.0012870614,-0.015745461,0.0009831894,0.9998394,-0.01928888,0.015767032,0.019270755,0.99970895
1576134869034,0.033493042,0.34934998,10.140778,-0.1876831,-0.089767456,0.29873657,-0.013644719,0.03163335,-0.0033588903,0.9998879,-0.0030658252,-0.016164793,0.002770924,0.99985594,-0.018232008,0.01621761,0.018184518,0.9997222
1576134869034,0.033493042,0.34934998,10.140778,-0.1876831,-0.089767456,0.29873657,-0.013644719,0.03163335,-0.0033588903,0.9998879,-0.0030658252,-0.016164793,0.002770924,0.99985594,-0.018232008,0.01621761,0.018184518,0.9997222
1576134869050,0.124420166,0.44984436,9.9756775,-0.16752625,-0.048217773,0.27552795,-0.0136112645,0.03171987,-0.0033642745,0.9998746,-0.0047008283,-0.01659949,0.0044154455,0.9998687,-0.017185176,0.016677326,0.017109098,0.9997337
1576134869067,0.117248535,0.48095703,10.001999,-0.14369202,-0.000579834,0.290802,-0.013575027,0.031805187,-0.0033883918,0.999866,-0.0060645356,-0.016679864,0.005790247,0.99987435,-0.016441906,0.016776707,0.016342517,0.9997449
