1576131494750,-0.06700134,-0.102890015,10.198212,0.0010223389,-0.0009613037,0.001373291,4.0949892e-8,1.1710628e-8,1.1710037e-8,1,0,0,0,1,0,0,0,1
1576131494766,-0.062210083,-0.08375549,10.21257,0.0034637451,-0.0009613037,-0.00047302246,6.5443976e-7,0.0000010703603,-2.3351551e-7,1,-2.7964585e-8,-4.052735e-8,2.7964584e-8,1,-1.1313173e-7,4.0527354e-8,1.1313173e-7,1
1576131494783,-0.062210083,-0.086135864,10.17189,0.002243042,-0.00035095215,-0.0010681152,0.0000018774047,0.000005265783,-9.0469285e-7,1,-1.8104206e-8,-6.4627834e-8,1.81042e-8,1,-2.0908337e-7,6.462784e-8,2.0908337e-7,1
1576131494801,-0.059814453,-0.059814453,10.179062,0.0004272461,-0.0009613037,-0.00047302246,0.000005728792,0.000011264601,-0.0000025032928,1,-2.080042e-8,-8.667449e-8,2.0800409e-8,1,-2.3310756e-7,8.66745e-8,2.3310756e-7,1
1576131494801,-0.059814453,-0.059814453,10.179062,0.0004272461,-0.0009613037,-0.00047302246,0.000005728792,0.000011264601,-0.0000025032928,1,-2.080042e-8,-8.667449e-8,2.0800409e-8,1,-2.3310756e-7,8.66745e-8,2.3310756e-7,1
1576131494818,-0.06700134,-0.088531494,10.19104,0.0004272461,0.0014801025,0.00015258789,0.000011099825,0.00001742715,-0.0000044241015,1,-3.6249208e-8,-8.325068e-8,3.6249194e-8,1,-2.345328e-7,8.325068e-8,2.345328e-7,1
1576131494834,-0.055038452,-0.07417297,10.186249,-0.00079345703,-0.00035095215,0.00015258789,0.000015486226,0.0000216957,-0.0000061357614,1,-3.7824975e-8,-6.4232346e-8,3.782496e-8,1,-2.0093644e-7,6.4232346e-8,2.0093644e-7,1
1576131494851,-0.06939697,-0.110076904,10.167099,-0.00019836426,0.000869751,-0.00047302246,0.00001894179,0.000024512685,-0.0000075949383,1,-5.650559e-8,-1.2127279e-8,5.650558e-8,1,-1.7291414e-7,1.2127284e-8,1.7291414e-7,1
1576131494872,-0.071777344,-0.112457275,10.186249,0.0010223389,-0.00035095215,-0.00047302246,0.000020258773,0.000024889214,-0.000010282436,1,-8.8928935e-8,1.1106569e-8,8.892892e-8,1,-1.5363673e-7,-1.1106559e-8,1.5363673e-7,1
1576131494874,-0.07896423,-0.112457275,10.198212,-0.00079345703,0.0002593994,0.00015258789,0.000020389776,0.000024812445,-0.000010472503,1,-8.924902e-8,1.1650713e-8,8.9249006e-8,1,-1.5197229e-7,-1.16507035e-8,1.5197229e-7,1
