1576129992047,0.095718384,-0.0382843,10.372879,-0.08325195,0.52952576,-0.14230347,-0.0062679606,0.0004248172,-0.00050934596,0.9999851,0.0027761487,0.005551409,-0.002821352,0.999968,0.008153006,-0.0055285427,-0.008168468,0.9999566
1576129992050,0.026321411,-0.0023956299,10.394424,-0.08935547,0.55519104,-0.13375854,-0.0062597324,0.00042391417,-0.0005086099,0.99997985,0.0029665045,0.006345037,-0.0030189818,0.99996644,0.00827836,-0.006320208,-0.008297268,0.9999509
1576129992067,-0.31825256,-0.03111267,10.363312,-0.11378479,0.50387573,-0.025634766,-0.0062315096,0.00042881074,-0.0004867825,0.9999258,0.0037264526,0.0119716525,-0.003838595,0.9999543,0.009358698,-0.011936147,-0.009403871,0.9998899
1576129992083,-0.2632141,0.007171631,10.52124,-0.036209106,0.22409058,0.045211792,-0.0062394664,0.00043750813,-0.00045400433,0.9998982,0.0035897964,0.014129107,-0.0037292878,0.99994993,0.009859307,-0.014092914,-0.009910905,0.99985695
1576129992096,-0.44506836,-0.088531494,10.715057,0.05784607,0.09703064,0.031158447,-0.006252408,0.00044358172,-0.00041585902,0.99989444,0.003512263,0.0144155575,-0.0036541736,0.9999505,0.009830362,-0.014380221,-0.009881912,0.9998532
1576129992099,-0.46180725,-0.06939697,10.765305,0.099990845,0.06159973,0.026275635,-0.0062566986,0.0004442097,-0.00040583446,0.9998939,0.0034971358,0.014456117,-0.003638687,0.99995106,0.009777724,-0.01442112,-0.009829197,0.9998531
1576129992115,-0.44506836,-0.30389404,10.990234,0.24598694,-0.11187744,0.027496338,-0.0062990543,0.00044713536,-0.00030113058,0.9998957,0.0034391664,0.014346956,-0.0035716498,0.99995667,0.009219516,-0.014314531,-0.00926971,0.9998599
1576129992132,-0.19381714,-0.35414124,10.430313,0.31503296,-0.42158508,0.09164429,-0.0063380664,0.00040836973,-0.00019073367,0.9999346,0.0029063374,0.011469437,-0.0029814239,0.9999799,0.006535809,-0.011450126,-0.0065695,0.99991834
1576129992147,-0.22253418,-0.33738708,9.827316,0.23194885,-0.32080078,0.15455627,-0.0063532717,0.00037275822,-0.0001568631,0.9999663,0.001969934,0.008539982,-0.0020084588,0.9999936,0.004506014,-0.008530979,-0.0045229467,0.999959
1576129992166,-0.22253418,-0.29910278,9.681366,0.023635864,0.04876709,-0.12397766,-0.0063502034,0.00032607242,-0.0001985712,0.9999716,0.001731368,0.007967835,-0.0017629828,0.99999666,0.003963747,-0.007960875,-0.0039776172,0.999966
1576129992170,-0.45463562,-0.2368927,9.8033905,-0.0496521,0.1477356,-0.2150116,-0.006350107,0.0003136818,-0.00021849178,0.9999701,0.0019559644,0.008114702,-0.0019884952,0.9999961,0.004003965,-0.008106766,-0.0040199156,0.9999647
1576129992183,-0.9188385,-0.06700134,10.329819,-0.17060852,0.32244873,-0.27243042,-0.0063816584,0.00029527547,-0.0002549672,0.9999549,0.0032918584,0.009441385,-0.0033360212,0.9999896,0.004666494,-0.009425846,-0.004697711,0.9999503
1576129992201,-0.59580994,-0.114852905,10.882553,-0.18283081,0.3438263,-0.089782715,-0.006481369,0.00028755094,-0.00023714715,0.9999194,0.0046267183,0.012240624,-0.0047021434,0.99997646,0.0061408593,-0.012211826,-0.006197843,0.9999122
1576129992217,-0.36849976,-0.04547119,10.944778,-0.05392456,0.06404114,0.15455627,-0.006547451,0.00028672002,-0.0001350178,0.999908,0.0045570675,0.013166009,-0.004645263,0.9999733,0.0066764755,-0.013135129,-0.0067369393,0.999897
1576129992221,-0.37806702,-0.06700134,10.882553,-0.030715942,0.029220581,0.20281982,-0.0065537537,0.0002871318,-0.00011711342,0.99990827,0.004451703,0.013181231,-0.0045402017,0.99997365,0.006692332,-0.013150988,-0.0067514824,0.9998967
